TimeInMilis;Result
1995912;77559
1996690;77559
1997365;77559
1997937;77559
1998463;77559
1998849;77559
1999186;77559
1999470;77559
1999700;77559
1999878;77559
2000023;77559
2000147;77559
2000232;77559
2000297;77559
2000339;77559
2000369;77559
2000385;77559
2000395;77559
2000397;77559
2000428;77393
2001736;77393
2002954;77393
2004146;77393
2005296;77393
2006354;77393
2007303;77393
2008143;77393
2008892;77393
2009568;77393
2010167;77393
2010663;77393
2011097;77393
2011468;77393
2011794;77393
2012059;77393
2012272;77393
2012465;77393
2012608;77393
2012708;77393
2012785;77393
2012837;77393
2012875;77393
2012895;77393
2012906;77393
2012909;77393
2012941;77251
2014556;77251
2015937;77251
2017253;77251
2018418;77251
2019445;77251
2020360;77251
2021218;77251
2021961;77251
2022588;77251
2023144;77251
2023581;77251
2023968;77251
2024323;77251
2024610;77251
2024847;77251
2025024;77251
2025204;77251
2025408;77251
2025508;77251
2025571;77251
2025617;77251
2025645;77251
2025660;77251
2025668;77251
2025670;77251
2025696;77111
2027037;77111
2028429;77111
2029704;77111
2030877;77111
2031902;77111
2032859;77111
2033711;77111
2034513;77111
2035248;77111
2035854;77111
2036365;77111
2036836;77111
2037208;77111
2037515;77111
2037779;77111
2038002;77111
2038180;77111
2038323;77111
2038438;77111
2038509;77111
2038557;77111
2038587;77111
2038603;77111
2038611;77111
2038613;77111
2038650;76974
2040196;76974
2041606;76974
2042893;76974
2044182;76974
2045412;76974
2046392;76974
2047269;76974
2047979;76974
2048614;76974
2049148;76974
2049596;76974
2049983;76974
2050340;76974
2050623;76974
2050850;76974
2051032;76974
2051192;76974
2051314;76974
2051403;76974
2051470;76974
2051514;76974
2051541;76974
2051557;76974
2051565;76974
2051568;76974
2051596;76840
2053074;76840
2054513;76840
2055761;76840
2056903;76840
2057951;76840
2058886;76840
2059727;76840
2060492;76840
2061155;76840
2061739;76840
2062234;76840
2062676;76840
2063042;76840
2063396;76840
2063664;76840
2063871;76840
2064034;76840
2064247;76840
2064343;76840
2064433;76840
2064483;76840
2064513;76840
2064531;76840
2064539;76840
2064541;76840
2064572;76681
2066095;76681
2067490;76681
2068870;76681
2070010;76681
2071098;76681
2072130;76681
2073202;76681
2074197;76681
2074979;76681
2075524;76681
2075989;76681
2076396;76681
2076728;76681
2077007;76681
2077254;76681
2077455;76681
2077600;76681
2077709;76681
2077791;76681
2077855;76681
2077899;76681
2077926;76681
2077942;76681
2077950;76681
2077953;76681
2077986;76527
2079489;76527
2080896;76527
2082145;76527
2083322;76527
2084366;76527
2085348;76527
2086295;76527
2087191;76527
2087872;76527
2088479;76527
2088990;76527
2089432;76527
2089801;76527
2090114;76527
2090369;76527
2090573;76527
2090738;76527
2090864;76527
2090959;76527
2091034;76527
2091089;76527
2091121;76527
2091145;76527
2091155;76527
2091158;76527
2091190;76396
2092660;76396
2094034;76396
2095327;76396
2096549;76396
2097610;76396
2098516;76396
2099258;76396
2099946;76396
2100559;76396
2101063;76396
2101532;76396
2101918;76396
2102274;76396
2102575;76396
2102878;76396
2103064;76396
2103221;76396
2103358;76396
2103450;76396
2103518;76396
2103568;76396
2103595;76396
2103613;76396
2103621;76396
2103624;76396
2103653;76242
2105220;76242
2106628;76242
2107923;76242
2109112;76242
2110195;76242
2111307;76242
2112166;76242
2112955;76242
2113729;76242
2114499;76242
2115126;76242
2115613;76242
2116032;76242
2116400;76242
2116659;76242
2116861;76242
2117035;76242
2117177;76242
2117272;76242
2117348;76242
2117406;76242
2117442;76242
2117461;76242
2117469;76242
2117472;76242
2117503;76101
2119024;76101
2120448;76101
2121788;76101
2122992;76101
2124058;76101
2124933;76101
2125702;76101
2126407;76101
2127016;76101
2127546;76101
2127980;76101
2128381;76101
2128714;76101
2128997;76101
2129241;76101
2129448;76101
2129607;76101
2129734;76101
2129827;76101
2129905;76101
2129947;76101
2129978;76101
2129997;76101
2130007;76101
2130009;76101
2130044;75948
2132207;75948
2133666;75948
2134937;75948
2136092;75948
2137128;75948
2138063;75948
2138931;75948
2139696;75948
2140357;75948
2140976;75948
2141493;75948
2141955;75948
2142348;75948
2142662;75948
2142922;75948
2143148;75948
2143312;75948
2143449;75948
2143549;75948
2143622;75948
2143673;75948
2143705;75948
2143721;75948
2143729;75948
2143732;75948
2143764;75818
2145322;75818
2146719;75818
2148013;75818
2149199;75818
2150241;75818
2151079;75818
2151798;75818
2152517;75818
2153113;75818
2153759;75818
2154226;75818
2154627;75818
2154961;75818
2155278;75818
2155550;75818
2155740;75818
2155909;75818
2156041;75818
2156175;75818
2156243;75818
2156292;75818
2156328;75818
2156351;75818
2156360;75818
2156364;75818
2156408;75698
2157896;75698
2159318;75698
2160757;75698
2162074;75698
2163216;75698
2164198;75698
2165043;75698
2165807;75698
2166492;75698
2167080;75698
2167583;75698
2168015;75698
2168408;75698
2168706;75698
2168957;75698
2169179;75698
2169354;75698
2169481;75698
2169577;75698
2169642;75698
2169696;75698
2169736;75698
2169754;75698
2169763;75698
2169766;75698
2169797;75580
2171336;75580
2172737;75580
2173995;75580
2175139;75580
2176192;75580
2177111;75580
2177879;75580
2178543;75580
2179140;75580
2179646;75580
2180088;75580
2180527;75580
2180839;75580
2181115;75580
2181348;75580
2181538;75580
2181686;75580
2181802;75580
2181898;75580
2181968;75580
2182012;75580
2182046;75580
2182067;75580
2182075;75580
2182078;75580
2182115;75465
2183626;75465
2184958;75465
2186214;75465
2187406;75465
2188542;75465
2189699;75465
2190690;75465
2191578;75465
2192231;75465
2192818;75465
2193359;75465
2193787;75465
2194166;75465
2194499;75465
2194748;75465
2194949;75465
2195124;75465
2195253;75465
2195342;75465
2195422;75465
2195470;75465
2195501;75465
2195520;75465
2195529;75465
2195532;75465
2195563;75351
2197178;75351
2198564;75351
2199851;75351
2200990;75351
2202123;75351
2203289;75351
2204214;75351
2205054;75351
2205711;75351
2206240;75351
2206713;75351
2207115;75351
2207466;75351
2207735;75351
2207949;75351
2208142;75351
2208289;75351
2208422;75351
2208509;75351
2208569;75351
2208610;75351
2208636;75351
2208651;75351
2208659;75351
2208661;75351
2208687;75239
2209996;75239
2211351;75239
2212608;75239
2213786;75239
2214852;75239
2215806;75239
2216670;75239
2217426;75239
2218103;75239
2218735;75239
2219274;75239
2219698;75239
2220046;75239
2220360;75239
2220606;75239
2220805;75239
2220958;75239
2221089;75239
2221193;75239
2221260;75239
2221307;75239
2221341;75239
2221363;75239
2221374;75239
2221378;75239
2221415;75106
2222907;75106
2224265;75106
2225521;75106
2226710;75106
2227885;75106
2228876;75106
2229722;75106
2230464;75106
2231125;75106
2231714;75106
2232200;75106
2232652;75106
2232997;75106
2233292;75106
2233530;75106
2233720;75106
2233871;75106
2233992;75106
2234087;75106
2234149;75106
2234191;75106
2234219;75106
2234234;75106
2234241;75106
2234244;75106
2234273;74982
2235858;74982
2237218;74982
2238402;74982
2239679;74982
2240734;74982
2241704;74982
2242593;74982
2243377;74982
2244088;74982
2244701;74982
2245222;74982
2245668;74982
2246027;74982
2246372;74982
2246648;74982
2246854;74982
2247018;74982
2247150;74982
2247250;74982
2247317;74982
2247365;74982
2247399;74982
2247418;74982
2247426;74982
2247430;74982
2247464;74829
2248997;74829
2250514;74829
2251930;74829
2253291;74829
2254370;74829
2255324;74829
2256203;74829
2256961;74829
2257641;74829
2258219;74829
2258734;74829
2259199;74829
2259584;74829
2259898;74829
2260161;74829
2260363;74829
2260516;74829
2260629;74829
2260709;74829
2260774;74829
2260819;74829
2260847;74829
2260863;74829
2260870;74829
2260872;74829
2260899;74718
2262253;74718
2263502;74718
2264693;74718
2265781;74718
2266830;74718
2268108;74718
2269210;74718
2270196;74718
2271040;74718
2271826;74718
2272501;74718
2273043;74718
2273535;74718
2273929;74718
2274277;74718
2274561;74718
2274784;74718
2274956;74718
2275099;74718
2275247;74718
2275306;74718
2275349;74718
2275376;74718
2275387;74718
2275391;74718
2275430;74608
2277683;74608
2279786;74608
2281505;74608
2283314;74608
2284514;74608
2285505;74608
2286370;74608
2287152;74608
2287819;74608
2288430;74608
2288919;74608
2289382;74608
2289752;74608
2290099;74608
2290351;74608
2290561;74608
2290735;74608
2290861;74608
2290958;74608
2291026;74608
2291087;74608
2291121;74608
2291140;74608
2291148;74608
2291150;74608
2291185;74498
2292664;74498
2293913;74498
2295043;74498
2296083;74498
2297042;74498
2298037;74498
2298907;74498
2299652;74498
2300327;74498
2300916;74498
2301429;74498
2301859;74498
2302234;74498
2302544;74498
2302804;74498
2303013;74498
2303205;74498
2303334;74498
2303431;74498
2303498;74498
2303545;74498
2303574;74498
2303593;74498
2303601;74498
2303604;74498
2303636;74390
2305201;74390
2306600;74390
2307896;74390
2309064;74390
2310136;74390
2311282;74390
2312264;74390
2313164;74390
2313920;74390
2314640;74390
2315215;74390
2315746;74390
2316178;74390
2316544;74390
2316806;74390
2317012;74390
2317191;74390
2317313;74390
2317423;74390
2317499;74390
2317547;74390
2317579;74390
2317601;74390
2317611;74390
2317614;74390
2317650;74286
2319285;74286
2320638;74286
2321967;74286
2323021;74286
2324069;74286
2325109;74286
2326056;74286
2326801;74286
2327484;74286
2328037;74286
2328574;74286
2328994;74286
2329378;74286
2329696;74286
2329939;74286
2330154;74286
2330316;74286
2330453;74286
2330558;74286
2330631;74286
2330681;74286
2330711;74286
2330728;74286
2330739;74286
2330743;74286
2330771;74183
2332242;74183
2333631;74183
2334915;74183
2336129;74183
2337231;74183
2338181;74183
2339044;74183
2339847;74183
2340501;74183
2341102;74183
2341653;74183
2342082;74183
2342480;74183
2342773;74183
2343021;74183
2343242;74183
2343416;74183
2343546;74183
2343649;74183
2343720;74183
2343773;74183
2343804;74183
2343821;74183
2343830;74183
2343833;74183
2343861;74030
2345393;74030
2346705;74030
2347836;74030
2348907;74030
2349863;74030
2350697;74030
2351505;74030
2352251;74030
2352891;74030
2353485;74030
2353987;74030
2354457;74030
2354813;74030
2355122;74030
2355379;74030
2355577;74030
2355749;74030
2355883;74030
2355979;74030
2356063;74030
2356124;74030
2356155;74030
2356171;74030
2356178;74030
2356181;74030
2356209;73927
2357849;73927
2359317;73927
2360569;73927
2361681;73927
2362814;73927
2363847;73927
2364730;73927
2365488;73927
2366167;73927
2366786;73927
2367287;73927
2367727;73927
2368090;73927
2368541;73927
2368792;73927
2369000;73927
2369171;73927
2369298;73927
2369396;73927
2369472;73927
2369517;73927
2369550;73927
2369566;73927
2369575;73927
2369577;73927
2369613;73774
2371069;73774
2372456;73774
2373650;73774
2374682;73774
2375613;73774
2376460;73774
2377258;73774
2377919;73774
2378569;73774
2379203;73774
2379697;73774
2380120;73774
2380495;73774
2380810;73774
2381069;73774
2381293;73774
2381460;73774
2381593;73774
2381687;73774
2381758;73774
2381812;73774
2381844;73774
2381861;73774
2381868;73774
2381871;73774
2381903;73671
2383443;73671
2384937;73671
2386376;73671
2387584;73671
2388617;73671
2389557;73671
2390415;73671
2391162;73671
2391829;73671
2392449;73671
2392964;73671
2393408;73671
2393772;73671
2394084;73671
2394356;73671
2394570;73671
2394728;73671
2394843;73671
2394935;73671
2395008;73671
2395058;73671
2395095;73671
2395121;73671
2395132;73671
2395137;73671
2395180;73568
2396742;73568
2398174;73568
2399497;73568
2400584;73568
2401497;73568
2402354;73568
2403160;73568
2403842;73568
2404465;73568
2405048;73568
2405652;73568
2406139;73568
2406567;73568
2406914;73568
2407187;73568
2407407;73568
2407560;73568
2407689;73568
2407785;73568
2407859;73568
2407905;73568
2407937;73568
2407955;73568
2407963;73568
2407966;73568
2407994;73466
2409501;73466
2410983;73466
2412269;73466
2413440;73466
2414482;73466
2415414;73466
2416262;73466
2417001;73466
2417675;73466
2418347;73466
2418900;73466
2419407;73466
2419812;73466
2420171;73466
2420440;73466
2420646;73466
2420812;73466
2420946;73466
2421037;73466
2421144;73466
2421195;73466
2421225;73466
2421242;73466
2421252;73466
2421255;73466
2421286;73328
2422801;73328
2424167;73328
2425462;73328
2426686;73328
2427729;73328
2428601;73328
2429394;73328
2430084;73328
2430693;73328
2431220;73328
2431789;73328
2432274;73328
2432672;73328
2433010;73328
2433314;73328
2433524;73328
2433694;73328
2433822;73328
2433919;73328
2433984;73328
2434031;73328
2434068;73328
2434090;73328
2434101;73328
2434103;73328
2434137;73186
2435682;73186
2437136;73186
2438497;73186
2439823;73186
2441052;73186
2442029;73186
2442900;73186
2443709;73186
2444396;73186
2444982;73186
2445546;73186
2446001;73186
2446383;73186
2446696;73186
2446981;73186
2447231;73186
2447430;73186
2447575;73186
2447674;73186
2447756;73186
2447819;73186
2447856;73186
2447874;73186
2447885;73186
2447888;73186
2447923;73062
2449648;73062
2451055;73062
2452367;73062
2453552;73062
2454698;73062
2455531;73062
2456263;73062
2456971;73062
2457575;73062
2458127;73062
2458597;73062
2459000;73062
2459382;73062
2459675;73062
2459931;73062
2460155;73062
2460328;73062
2460473;73062
2460570;73062
2460638;73062
2460685;73062
2460715;73062
2460731;73062
2460740;73062
2460742;73062
2460775;72956
2462461;72956
2464068;72956
2465452;72956
2466768;72956
2467899;72956
2468920;72956
2469785;72956
2470559;72956
2471234;72956
2471827;72956
2472330;72956
2472784;72956
2473209;72956
2473504;72956
2473771;72956
2473976;72956
2474153;72956
2474290;72956
2474396;72956
2474469;72956
2474525;72956
2474555;72956
2474573;72956
2474581;72956
2474584;72956
2474617;72854
2476178;72854
2477581;72854
2478895;72854
2480086;72854
2481190;72854
2482155;72854
2483009;72854
2483717;72854
2484383;72854
2484975;72854
2485495;72854
2485939;72854
2486328;72854
2486627;72854
2486893;72854
2487092;72854
2487267;72854
2487398;72854
2487491;72854
2487557;72854
2487609;72854
2487644;72854
2487665;72854
2487674;72854
2487677;72854
2487718;72713
2489337;72713
2490804;72713
2492270;72713
2493538;72713
2494593;72713
2495536;72713
2496501;72713
2497247;72713
2497909;72713
2498504;72713
2499011;72713
2499488;72713
2499845;72713
2500196;72713
2500459;72713
2500666;72713
2500830;72713
2500963;72713
2501062;72713
2501138;72713
2501181;72713
2501216;72713
2501236;72713
2501244;72713
2501247;72713
2501282;72589
2502870;72589
2504304;72589
2505602;72589
2506810;72589
2507917;72589
2508879;72589
2509774;72589
2510465;72589
2511062;72589
2511594;72589
2512034;72589
2512452;72589
2512798;72589
2513076;72589
2513331;72589
2513519;72589
2513665;72589
2513782;72589
2513867;72589
2513930;72589
2513972;72589
2513999;72589
2514017;72589
2514024;72589
2514027;72589
2514059;72487
2515520;72487
2516918;72487
2518342;72487
2519642;72487
2520694;72487
2521658;72487
2522560;72487
2523334;72487
2524060;72487
2524642;72487
2525187;72487
2525627;72487
2525996;72487
2526320;72487
2526575;72487
2526783;72487
2526952;72487
2527096;72487
2527195;72487
2527271;72487
2527321;72487
2527353;72487
2527373;72487
2527384;72487
2527387;72487
2527420;72385
2528952;72385
2530568;72385
2532042;72385
2533215;72385
2534280;72385
2535270;72385
2536144;72385
2536886;72385
2537577;72385
2538119;72385
2538572;72385
2538956;72385
2539430;72385
2539712;72385
2539946;72385
2540148;72385
2540294;72385
2540417;72385
2540509;72385
2540572;72385
2540617;72385
2540645;72385
2540663;72385
2540674;72385
2540678;72385
2540704;72267
2542125;72267
2543443;72267
2544734;72267
2545930;72267
2546988;72267
2547935;72267
2548804;72267
2549598;72267
2550316;72267
2550964;72267
2551561;72267
2552049;72267
2552492;72267
2552827;72267
2553104;72267
2553343;72267
2553502;72267
2553633;72267
2553724;72267
2553806;72267
2553852;72267
2553884;72267
2553904;72267
2553912;72267
2553916;72267
2553945;72165
2555583;72165
2556980;72165
2558273;72165
2559488;72165
2560557;72165
2561520;72165
2562436;72165
2563176;72165
2563824;72165
2564413;72165
2564870;72165
2565275;72165
2565611;72165
2565908;72165
2566142;72165
2566329;72165
2566481;72165
2566597;72165
2566681;72165
2566747;72165
2566797;72165
2566824;72165
2566840;72165
2566848;72165
2566850;72165
2566877;72063
2568237;72063
2569471;72063
2570726;72063
2571933;72063
2573248;72063
2574348;72063
2575232;72063
2576018;72063
2576700;72063
2577300;72063
2577825;72063
2578244;72063
2578637;72063
2578933;72063
2579193;72063
2579412;72063
2579574;72063
2579709;72063
2579813;72063
2579881;72063
2579926;72063
2579955;72063
2579976;72063
2579985;72063
2579988;72063
2580015;71961
2581536;71961
2583064;71961
2584568;71961
2585763;71961
2586905;71961
2587861;71961
2588746;71961
2589521;71961
2590188;71961
2590770;71961
2591314;71961
2591835;71961
2592241;71961
2592545;71961
2592774;71961
2592966;71961
2593124;71961
2593240;71961
2593327;71961
2593398;71961
2593440;71961
2593467;71961
2593482;71961
2593490;71961
2593493;71961
2593520;71859
2594948;71859
2596243;71859
2597438;71859
2598637;71859
2599664;71859
2600639;71859
2601528;71859
2602280;71859
2602941;71859
2603516;71859
2604030;71859
2604530;71859
2604911;71859
2605231;71859
2605500;71859
2605703;71859
2605873;71859
2606003;71859
2606116;71859
2606229;71859
2606293;71859
2606327;71859
2606347;71859
2606359;71859
2606362;71859
2606403;71757
2608174;71757
2609668;71757
2611100;71757
2612464;71757
2613694;71757
2614825;71757
2615714;71757
2616510;71757
2617190;71757
2617769;71757
2618281;71757
2618752;71757
2619176;71757
2619491;71757
2619729;71757
2619944;71757
2620110;71757
2620234;71757
2620319;71757
2620392;71757
2620439;71757
2620473;71757
2620489;71757
2620497;71757
2620500;71757
2620530;71655
2621915;71655
2623173;71655
2624373;71655
2625568;71655
2626666;71655
2627659;71655
2628545;71655
2629293;71655
2629960;71655
2630571;71655
2631060;71655
2631520;71655
2631897;71655
2632230;71655
2632489;71655
2632687;71655
2632853;71655
2632982;71655
2633087;71655
2633156;71655
2633202;71655
2633238;71655
2633253;71655
2633263;71655
2633266;71655
2633296;71556
2634799;71556
2636186;71556
2637521;71556
2638669;71556
2639814;71556
2640797;71556
2641672;71556
2642480;71556
2643211;71556
2643861;71556
2644449;71556
2644921;71556
2645300;71556
2645614;71556
2645887;71556
2646102;71556
2646267;71556
2646393;71556
2646489;71556
2646552;71556
2646601;71556
2646630;71556
2646648;71556
2646656;71556
2646660;71556
2646699;71458
2648293;71458
2649739;71458
2651003;71458
2652063;71458
2653017;71458
2653877;71458
2654692;71458
2655488;71458
2656252;71458
2656899;71458
2657427;71458
2657901;71458
2658305;71458
2658619;71458
2658867;71458
2659083;71458
2659277;71458
2659416;71458
2659525;71458
2659600;71458
2659652;71458
2659684;71458
2659702;71458
2659710;71458
2659712;71458
2659744;71361
2661317;71361
2662743;71361
2664037;71361
2665276;71361
2666364;71361
2667353;71361
2668350;71361
2669248;71361
2669999;71361
2670711;71361
2671229;71361
2671714;71361
2672115;71361
2672438;71361
2672716;71361
2672924;71361
2673105;71361
2673234;71361
2673329;71361
2673407;71361
2673458;71361
2673487;71361
2673507;71361
2673515;71361
2673518;71361
2673552;71265
2675176;71265
2676607;71265
2677960;71265
2679153;71265
2680269;71265
2681242;71265
2682002;71265
2682677;71265
2683318;71265
2683847;71265
2684297;71265
2684703;71265
2685030;71265
2685328;71265
2685570;71265
2685759;71265
2685913;71265
2686024;71265
2686122;71265
2686193;71265
2686242;71265
2686274;71265
2686291;71265
2686301;71265
2686303;71265
2686332;71135
2687976;71135
2689462;71135
2690748;71135
2691949;71135
2692999;71135
2693959;71135
2694858;71135
2695641;71135
2696335;71135
2696979;71135
2697568;71135
2698077;71135
2698487;71135
2698815;71135
2699139;71135
2699361;71135
2699528;71135
2699656;71135
2699750;71135
2699822;71135
2699873;71135
2699904;71135
2699921;71135
2699931;71135
2699933;71135
2699968;71033
2701495;71033
2702895;71033
2704260;71033
2705491;71033
2706544;71033
2707524;71033
2708410;71033
2709183;71033
2709892;71033
2710587;71033
2711268;71033
2711764;71033
2712130;71033
2712424;71033
2712655;71033
2712848;71033
2712995;71033
2713129;71033
2713220;71033
2713284;71033
2713336;71033
2713366;71033
2713384;71033
2713392;71033
2713394;71033
2713421;70937
2714770;70937
2716051;70937
2717269;70937
2718446;70937
2719532;70937
2720601;70937
2721464;70937
2722238;70937
2722917;70937
2723522;70937
2724038;70937
2724505;70937
2724882;70937
2725224;70937
2725482;70937
2725683;70937
2725853;70937
2725981;70937
2726091;70937
2726167;70937
2726216;70937
2726247;70937
2726264;70937
2726272;70937
2726276;70937
2726312;70799
2727926;70799
2729522;70799
2730879;70799
2732062;70799
2733141;70799
2734139;70799
2735020;70799
2735821;70799
2736541;70799
2737121;70799
2737613;70799
2738040;70799
2738432;70799
2738755;70799
2739019;70799
2739254;70799
2739417;70799
2739542;70799
2739636;70799
2739704;70799
2739750;70799
2739779;70799
2739794;70799
2739804;70799
2739807;70799
2739840;70677
2741445;70677
2742772;70677
2743974;70677
2745039;70677
2745991;70677
2746880;70677
2747798;70677
2748608;70677
2749307;70677
2749890;70677
2750411;70677
2750854;70677
2751230;70677
2751539;70677
2751812;70677
2752018;70677
2752233;70677
2752380;70677
2752478;70677
2752546;70677
2752591;70677
2752620;70677
2752638;70677
2752646;70677
2752649;70677
2752684;70581
2754341;70581
2755797;70581
2757124;70581
2758333;70581
2759496;70581
2760505;70581
2761387;70581
2762192;70581
2762895;70581
2763512;70581
2764021;70581
2764502;70581
2764920;70581
2765272;70581
2765558;70581
2765789;70581
2765976;70581
2766131;70581
2766236;70581
2766312;70581
2766366;70581
2766401;70581
2766420;70581
2766429;70581
2766431;70581
2766470;70485
2768049;70485
2769483;70485
2770808;70485
2772000;70485
2772977;70485
2773858;70485
2774654;70485
2775350;70485
2775935;70485
2776466;70485
2776913;70485
2777330;70485
2777698;70485
2778015;70485
2778277;70485
2778492;70485
2778659;70485
2778788;70485
2778885;70485
2778952;70485
2779001;70485
2779036;70485
2779058;70485
2779071;70485
2779074;70485
2779125;70340
2780854;70340
2782358;70340
2783685;70340
2784901;70340
2786072;70340
2787076;70340
2787960;70340
2788720;70340
2789386;70340
2789958;70340
2790549;70340
2790985;70340
2791386;70340
2791724;70340
2792001;70340
2792242;70340
2792435;70340
2792580;70340
2792685;70340
2792761;70340
2792815;70340
2792851;70340
2792869;70340
2792878;70340
2792881;70340
2792916;70200
2794521;70200
2795946;70200
2797460;70200
2798634;70200
2799730;70200
2800719;70200
2801606;70200
2802412;70200
2803050;70200
2803574;70200
2804028;70200
2804452;70200
2804775;70200
2805058;70200
2805294;70200
2805484;70200
2805627;70200
2805740;70200
2805824;70200
2805892;70200
2805945;70200
2805971;70200
2805988;70200
2805997;70200
2805999;70200
2806030;70097
2807432;70097
2808762;70097
2809993;70097
2811197;70097
2812246;70097
2813216;70097
2814091;70097
2814850;70097
2815528;70097
2816109;70097
2816623;70097
2817074;70097
2817479;70097
2817788;70097
2818040;70097
2818294;70097
2818469;70097
2818598;70097
2818690;70097
2818756;70097
2818803;70097
2818831;70097
2818851;70097
2818858;70097
2818861;70097
2818892;69995
2820502;69995
2821939;69995
2823474;69995
2824734;69995
2825983;69995
2827056;69995
2827916;69995
2828710;69995
2829409;69995
2829988;69995
2830535;69995
2831001;69995
2831404;69995
2831741;69995
2832018;69995
2832248;69995
2832419;69995
2832557;69995
2832652;69995
2832727;69995
2832774;69995
2832806;69995
2832825;69995
2832832;69995
2832835;69995
2832861;69894
2834417;69894
2835678;69894
2836876;69894
2837901;69894
2838994;69894
2840135;69894
2841002;69894
2841764;69894
2842517;69894
2843120;69894
2843637;69894
2844062;69894
2844479;69894
2844798;69894
2845058;69894
2845283;69894
2845443;69894
2845587;69894
2845687;69894
2845759;69894
2845812;69894
2845843;69894
2845859;69894
2845867;69894
2845869;69894
2845902;69769
2847474;69769
2849059;69769
2850369;69769
2851564;69769
2852627;69769
2853598;69769
2854484;69769
2855253;69769
2855928;69769
2856550;69769
2857052;69769
2857505;69769
2857890;69769
2858238;69769
2858516;69769
2858715;69769
2858871;69769
2859004;69769
2859114;69769
2859189;69769
2859238;69769
2859266;69769
2859285;69769
2859293;69769
2859296;69769
2859324;69667
2860855;69667
2862267;69667
2863571;69667
2864713;69667
2865698;69667
2866724;69667
2867596;69667
2868263;69667
2868843;69667
2869443;69667
2869919;69667
2870383;69667
2870753;69667
2871142;69667
2871424;69667
2871674;69667
2871851;69667
2872001;69667
2872131;69667
2872215;69667
2872271;69667
2872305;69667
2872324;69667
2872334;69667
2872338;69667
2872380;69572
2873909;69572
2875355;69572
2876658;69572
2877824;69572
2878920;69572
2879867;69572
2880813;69572
2881568;69572
2882268;69572
2882973;69572
2883482;69572
2883977;69572
2884417;69572
2884762;69572
2885054;69572
2885316;69572
2885513;69572
2885662;69572
2885764;69572
2885834;69572
2885886;69572
2885917;69572
2885936;69572
2885946;69572
2885950;69572
2885979;69478
2887627;69478
2889003;69478
2890337;69478
2891571;69478
2892698;69478
2893670;69478
2894574;69478
2895307;69478
2895922;69478
2896486;69478
2896951;69478
2897374;69478
2897716;69478
2897995;69478
2898243;69478
2898453;69478
2898606;69478
2898725;69478
2898810;69478
2898877;69478
2898922;69478
2898954;69478
2898974;69478
2898982;69478
2898984;69478
2899011;69388
2900498;69388
2901930;69388
2903257;69388
2904481;69388
2905688;69388
2906765;69388
2907640;69388
2908378;69388
2909053;69388
2909692;69388
2910214;69388
2910655;69388
2911040;69388
2911405;69388
2911655;69388
2911866;69388
2912042;69388
2912180;69388
2912279;69388
2912362;69388
2912416;69388
2912447;69388
2912467;69388
2912475;69388
2912477;69388
2912506;69250
2914071;69250
2915534;69250
2916835;69250
2918076;69250
2919162;69250
2920141;69250
2921029;69250
2921834;69250
2922530;69250
2923130;69250
2923657;69250
2924111;69250
2924503;69250
2924843;69250
2925283;69250
2925526;69250
2925711;69250
2925848;69250
2925960;69250
2926033;69250
2926096;69250
2926132;69250
2926154;69250
2926164;69250
2926167;69250
2926206;69132
2927699;69132
2928964;69132
2930174;69132
2931221;69132
2932329;69132
2933328;69132
2934203;69132
2934965;69132
2935661;69132
2936258;69132
2936773;69132
2937275;69132
2937656;69132
2937986;69132
2938252;69132
2938479;69132
2938642;69132
2938782;69132
2938875;69132
2938939;69132
2938989;69132
2939019;69132
2939038;69132
2939050;69132
2939054;69132
2939088;69031
2940703;69031
2942225;69031
2943696;69031
2944979;69031
2946032;69031
2946982;69031
2947888;69031
2948687;69031
2949359;69031
2949941;69031
2950461;69031
2950898;69031
2951325;69031
2951638;69031
2951894;69031
2952126;69031
2952299;69031
2952446;69031
2952541;69031
2952611;69031
2952662;69031
2952696;69031
2952712;69031
2952720;69031
2952723;69031
2952752;68899
2954348;68899
2955781;68899
2957089;68899
2958178;68899
2959138;68899
2960058;68899
2960960;68899
2961686;68899
2962355;68899
2962946;68899
2963492;68899
2963923;68899
2964339;68899
2964663;68899
2964922;68899
2965163;68899
2965332;68899
2965469;68899
2965568;68899
2965640;68899
2965693;68899
2965726;68899
2965746;68899
2965754;68899
2965757;68899
2965793;68785
2967443;68785
2968967;68785
2970329;68785
2971501;68785
2972649;68785
2973627;68785
2974525;68785
2975314;68785
2975974;68785
2976577;68785
2977097;68785
2977552;68785
2977931;68785
2978276;68785
2978590;68785
2978823;68785
2978998;68785
2979191;68785
2979293;68785
2979391;68785
2979442;68785
2979477;68785
2979494;68785
2979506;68785
2979509;68785
2979542;68695
2981178;68695
2982600;68695
2983960;68695
2985195;68695
2986294;68695
2987342;68695
2988130;68695
2988823;68695
2989426;68695
2989951;68695
2990418;68695
2990802;68695
2991154;68695
2991443;68695
2991667;68695
2991858;68695
2992004;68695
2992145;68695
2992231;68695
2992304;68695
2992358;68695
2992393;68695
2992412;68695
2992420;68695
2992423;68695
2992454;68606
2994012;68606
2995452;68606
2996729;68606
2998066;68606
2999280;68606
3000225;68606
3001132;68606
3001880;68606
3002623;68606
3003219;68606
3003735;68606
3004228;68606
3004619;68606
3004938;68606
3005233;68606
3005442;68606
3005616;68606
3005764;68606
3005866;68606
3005942;68606
3005991;68606
3006022;68606
3006045;68606
3006057;68606
3006061;68606
3006102;68517
3007671;68517
3009088;68517
